t,armed,thr_us,roll_sp_dps,pitch_sp_dps,yaw_sp_dps,gx_dps,gy_dps,gz_dps,roll_u,roll_p,roll_i,roll_d,pitch_u,pitch_p,pitch_i,pitch_d,yaw_u,yaw_p,yaw_i,yaw_d,m1_us,m2_us,m3_us,m4_us,rc_raw_roll,rc_raw_pitch,rc_raw_thr,rc_raw_yaw,rc_raw_arm
31.674202,1,1344,-3.615,-5.374,-1.539,0.125,3.938,1.438,-7.480,-7.480,-0.000,-0.000,-18.622,-18.622,-0.000,-0.000,-4.465,-4.465,-0.000,0.000,1314,1338,1360,1366,1005,996,706,1013,191
31.694099,1,1344,-3.615,-5.374,-1.539,1.562,7.062,-0.562,-10.355,-10.355,-0.000,-0.000,-24.872,-24.872,-0.000,-0.000,-1.465,-1.465,-0.000,0.000,1308,1331,1360,1378,1005,996,706,1013,191
31.704158,1,1344,-3.615,-5.374,-1.539,-0.125,4.750,-0.188,-6.980,-6.980,-0.000,0.000,-20.247,-20.247,-0.000,0.000,-2.027,-2.027,-0.000,-0.000,1315,1333,1360,1370,1005,996,706,1013,191
31.714163,1,1344,-3.810,-5.374,-1.539,-3.438,2.938,0.312,-0.746,-0.746,-0.000,0.000,-16.622,-16.622,-0.000,0.000,-2.777,-2.777,-0.000,-0.000,1324,1331,1363,1359,1004,996,706,1013,191
31.734155,1,1344,-3.615,-5.374,-1.539,-2.938,7.188,0.062,-1.355,-1.355,-0.000,-0.000,-25.122,-25.122,-0.000,-0.000,-2.402,-2.402,-0.000,0.000,1316,1323,1371,1368,1005,996,706,1013,191
31.744127,1,1344,-3.810,-5.374,-1.539,-1.688,6.938,-0.438,-4.246,-4.246,-0.000,-0.000,-24.622,-24.622,-0.000,0.000,-1.652,-1.652,-0.000,0.000,1314,1326,1366,1372,1004,996,706,1013,191
31.754503,1,1344,-3.615,-5.374,-1.539,-1.562,1.000,1.312,-4.105,-4.105,-0.000,0.000,-12.747,-12.747,-0.000,0.000,-4.277,-4.277,-0.000,-0.000,1323,1340,1357,1357,1005,996,706,1013,191
31.774016,1,1344,-3.615,-5.374,-1.539,-1.875,1.188,2.562,-3.480,-3.480,-0.000,0.000,-13.122,-13.122,-0.000,-0.000,-6.152,-6.152,-0.000,-0.000,1322,1341,1360,1355,1005,996,706,1013,191
31.784190,1,1344,-3.615,-5.374,-1.539,-2.125,-2.750,1.625,-2.980,-2.980,-0.000,0.000,-5.247,-5.247,-0.000,0.000,-4.746,-4.746,-0.000,0.000,1331,1347,1351,1348,1005,996,706,1013,191
31.794093,1,1344,-3.615,-5.374,-1.539,-2.688,9.375,0.625,-1.855,-1.855,-0.000,0.000,-29.497,-29.497,-0.000,-0.000,-3.246,-3.246,-0.000,0.000,1310,1320,1375,1373,1005,996,706,1013,191
31.813977,1,1344,-3.615,-5.374,-1.539,-1.938,13.938,0.875,-3.355,-3.355,-0.000,-0.000,-38.622,-38.622,-0.000,-0.000,-3.621,-3.621,-0.000,-0.000,1299,1313,1383,1383,1005,996,706,1013,191
31.823976,1,1344,-3.810,-5.374,-1.539,-1.250,15.000,-1.000,-5.121,-5.121,-0.000,-0.000,-40.747,-40.747,-0.000,-0.000,-0.808,-0.808,-0.000,0.000,1298,1310,1381,1389,1004,996,706,1013,191
31.834228,1,1344,-3.224,-5.374,-1.539,-3.188,9.688,-0.250,-0.073,-0.073,-0.000,0.000,-30.122,-30.122,-0.000,0.000,-1.933,-1.933,-0.000,-0.000,1312,1316,1376,1373,1007,996,706,1013,191
31.853926,1,1344,-3.615,-5.374,-1.539,-2.938,2.500,1.000,-1.355,-1.355,-0.000,-0.000,-15.747,-15.747,-0.000,0.000,-3.808,-3.808,-0.000,-0.000,1323,1334,1363,1358,1005,996,706,1013,191
31.864019,1,1344,-3.615,-5.374,-1.539,-3.000,-0.875,0.688,-1.230,-1.230,-0.000,0.000,-8.997,-8.997,-0.000,0.000,-3.340,-3.340,-0.000,0.000,1331,1340,1356,1351,1005,996,706,1013,191
31.873906,1,1344,-3.224,-5.374,-1.539,0.000,2.500,-0.625,-6.448,-6.448,-0.000,-0.000,-15.747,-15.747,-0.000,-0.000,-1.371,-1.371,-0.000,0.000,1321,1336,1355,1365,1007,996,706,1013,191
31.893795,1,1344,-3.615,-5.374,-1.539,0.312,2.562,0.250,-7.855,-7.855,-0.000,-0.000,-15.872,-15.872,-0.000,-0.000,-2.683,-2.683,-0.000,-0.000,1318,1339,1355,1365,1005,996,706,1013,191
31.904025,1,1344,-3.615,-5.374,-1.539,-1.750,0.125,1.125,-3.730,-3.730,-0.000,0.000,-10.997,-10.997,-0.000,0.000,-3.996,-3.996,-0.000,-0.000,1326,1341,1356,1355,1005,996,706,1013,191
31.914555,1,1344,-3.615,-5.374,-1.246,-3.562,-0.750,0.938,-0.105,-0.105,-0.000,0.000,-9.247,-9.247,-0.000,0.000,-3.275,-3.275,-0.000,0.000,1332,1339,1357,1350,1005,996,706,1015,191
31.933931,1,1344,-3.615,-5.374,-1.539,-1.562,2.125,-0.375,-4.105,-4.105,-0.000,-0.000,-14.997,-14.997,-0.000,-0.000,-1.746,-1.746,-0.000,0.000,1324,1335,1357,1362,1005,996,706,1013,191
31.943969,1,1344,-3.615,-5.374,-1.539,0.812,6.562,-0.125,-8.855,-8.855,-0.000,-0.000,-23.872,-23.872,-0.000,-0.000,-2.121,-2.121,-0.000,-0.000,1310,1331,1362,1375,1005,996,706,1013,191
31.953960,1,1344,-3.615,-5.374,-1.539,1.875,7.562,0.125,-10.980,-10.980,-0.000,-0.000,-25.872,-25.872,-0.000,-0.000,-2.496,-2.496,-0.000,-0.000,1305,1332,1362,1379,1005,996,706,1013,191
31.973867,1,1344,-3.615,-5.374,-1.539,-1.438,-0.812,-0.312,-4.355,-4.355,-0.000,0.000,-9.122,-9.122,-0.000,0.000,-1.840,-1.840,-0.000,0.000,1329,1341,1351,1356,1005,996,706,1013,191
31.983890,1,1344,-3.615,-5.374,-1.539,-2.000,-5.688,0.875,-3.230,-3.230,-0.000,0.000,0.628,0.628,-0.000,0.000,-3.621,-3.621,-0.000,-0.000,1338,1352,1344,1343,1005,996,706,1013,191
31.994036,1,1344,-3.615,-5.374,-1.539,-0.438,-1.688,1.688,-6.355,-6.355,-0.000,-0.000,-7.372,-7.372,-0.000,-0.000,-4.840,-4.840,-0.000,-0.000,1326,1348,1350,1353,1005,996,706,1013,191
32.013766,1,1344,-3.615,-5.374,-1.539,-1.562,-1.438,0.438,-4.105,-4.105,-0.000,0.000,-7.872,-7.872,-0.000,-0.000,-2.965,-2.965,-0.000,0.000,1329,1344,1351,1353,1005,996,706,1013,191
32.023792,1,1344,-3.224,-5.374,-1.539,-0.250,0.188,1.000,-5.948,-5.948,-0.000,-0.000,-11.122,-11.122,-0.000,-0.000,-3.808,-3.808,-0.000,-0.000,1324,1343,1353,1358,1007,996,706,1013,191
32.033707,1,1344,-3.615,-5.374,-1.539,-1.125,-2.375,-0.250,-4.980,-4.980,-0.000,0.000,-5.997,-5.997,-0.000,0.000,-1.933,-1.933,-0.000,0.000,1331,1345,1347,1353,1005,996,706,1013,191
32.053737,1,1344,-3.615,-5.374,-1.539,-2.000,-7.125,0.500,-3.230,-3.230,-0.000,0.000,3.503,3.503,-0.000,0.000,-3.058,-3.058,-0.000,-0.000,1342,1354,1341,1341,1005,996,706,1013,191
32.063671,1,1344,-3.615,-5.374,-1.539,-1.812,-9.375,1.500,-3.605,-3.605,-0.000,-0.000,8.003,8.003,-0.000,0.000,-4.558,-4.558,-0.000,-0.000,1344,1361,1337,1335,1005,996,706,1013,191
32.073704,1,1344,-3.615,-5.374,-1.539,0.375,-0.875,-0.625,-7.980,-7.980,-0.000,-0.000,-8.997,-8.997,-0.000,-0.000,-1.371,-1.371,-0.000,0.000,1326,1345,1347,1360,1005,996,706,1013,191
32.093609,1,1344,-3.615,-5.374,-1.539,1.250,4.750,-2.125,-9.730,-9.730,-0.000,-0.000,-20.247,-20.247,-0.000,-0.000,0.879,0.879,-0.000,0.000,1315,1333,1354,1375,1005,996,706,1013,191
32.104015,1,1344,-3.615,-5.374,-1.539,0.375,0.312,-1.188,-7.980,-7.980,-0.000,0.000,-11.372,-11.372,-0.000,0.000,-0.527,-0.527,-0.000,-0.000,1325,1342,1348,1363,1005,996,706,1013,191
32.115038,1,1344,-3.615,-5.374,-1.539,-0.938,-0.812,1.875,-5.355,-5.355,-0.000,0.000,-9.122,-9.122,-0.000,0.000,-5.121,-5.121,-0.000,-0.000,1325,1346,1353,1354,1005,996,706,1013,191
32.133763,1,1344,-3.615,-5.374,-1.539,0.688,1.312,1.938,-8.605,-8.605,-0.000,-0.000,-13.372,-13.372,-0.000,-0.000,-5.215,-5.215,-0.000,-0.000,1317,1345,1354,1361,1005,996,706,1013,191
32.143833,1,1344,-3.615,-5.374,-1.539,-0.688,0.812,-0.312,-5.855,-5.855,-0.000,0.000,-12.372,-12.372,-0.000,0.000,-1.840,-1.840,-0.000,0.000,1324,1340,1353,1361,1005,996,706,1013,191
32.154079,1,1344,-3.615,-5.374,-1.539,-2.938,-2.438,-0.188,-1.355,-1.355,-0.000,0.000,-5.872,-5.872,-0.000,0.000,-2.027,-2.027,-0.000,-0.000,1335,1342,1351,1350,1005,996,706,1013,191
32.173755,1,1344,-3.615,-5.374,-1.539,-0.688,-3.938,-0.938,-5.855,-5.855,-0.000,-0.000,-2.872,-2.872,-0.000,0.000,-0.902,-0.902,-0.000,0.000,1335,1348,1342,1352,1005,996,706,1013,191
32.183856,1,1344,-3.615,-5.374,-1.539,-1.250,-4.312,-0.438,-4.730,-4.730,-0.000,0.000,-2.122,-2.122,-0.000,0.000,-1.652,-1.652,-0.000,-0.000,1336,1349,1343,1350,1005,996,706,1013,191
32.194535,1,1344,-3.615,-5.374,-1.539,-2.812,-10.938,1.688,-1.605,-1.605,-0.000,0.000,11.128,11.128,-0.000,0.000,-4.840,-4.840,-0.000,-0.000,1349,1362,1337,1330,1005,996,706,1013,191
32.213450,1,1344,-3.615,-5.374,-1.539,-1.562,-6.875,0.750,-4.105,-4.105,-0.000,-0.000,3.003,3.003,-0.000,-0.000,-3.433,-3.433,-0.000,0.000,1340,1355,1341,1342,1005,996,706,1013,191
32.223499,1,1344,-3.615,-5.374,-1.539,-0.625,-2.625,-1.562,-5.980,-5.980,-0.000,-0.000,-5.497,-5.497,-0.000,-0.000,0.035,0.035,-0.000,0.000,1333,1345,1344,1356,1005,996,706,1013,191
32.233410,1,1344,-3.615,-5.374,-1.539,0.188,10.062,-1.375,-7.605,-7.605,-0.000,-0.000,-30.872,-30.872,-0.000,-0.000,-0.246,-0.246,-0.000,-0.000,1306,1321,1368,1383,1005,996,706,1013,191
32.253280,1,1344,-3.615,-5.374,-1.539,1.062,15.312,-2.000,-9.355,-9.355,-0.000,-0.000,-41.372,-41.372,-0.000,-0.000,0.692,0.692,-0.000,0.000,1294,1312,1376,1396,1005,996,706,1013,191
32.263417,1,1344,-3.615,-5.374,-1.539,1.312,18.250,-1.812,-9.855,-9.855,-0.000,-0.000,-47.247,-47.247,-0.000,-0.000,0.410,0.410,-0.000,-0.000,1288,1307,1381,1402,1005,996,706,1013,191
32.274043,1,1344,-3.615,-5.374,-1.539,-0.375,-2.625,1.500,-6.480,-6.480,-0.000,0.000,-5.497,-5.497,-0.000,0.000,-4.558,-4.558,-0.000,-0.000,1328,1350,1348,1352,1005,996,706,1013,191
32.293278,1,1344,-3.615,-5.374,-1.539,-0.688,-7.812,1.562,-5.855,-5.855,-0.000,0.000,4.878,4.878,-0.000,0.000,-4.652,-4.652,-0.000,-0.000,1339,1360,1338,1341,1005,996,706,1013,191
32.303423,1,1344,-3.615,-5.374,-1.539,1.062,-10.000,1.188,-9.355,-9.355,-0.000,-0.000,9.253,9.253,-0.000,0.000,-4.090,-4.090,-0.000,0.000,1340,1367,1330,1340,1005,996,706,1013,191
32.313570,1,1344,-3.615,-5.374,-1.539,-1.438,-12.625,0.438,-4.355,-4.355,-0.000,0.000,14.503,14.503,-0.000,0.000,-2.965,-2.965,-0.000,0.000,1352,1366,1329,1331,1005,996,706,1013,191
32.333286,1,1344,-3.615,-5.374,-1.539,-1.312,-10.062,0.250,-4.605,-4.605,-0.000,-0.000,9.378,9.378,-0.000,-0.000,-2.683,-2.683,-0.000,0.000,1346,1361,1333,1337,1005,996,706,1013,191
32.343404,1,1344,-3.615,-5.374,-1.539,-0.375,-1.312,0.062,-6.480,-6.480,-0.000,-0.000,-8.122,-8.122,-0.000,-0.000,-2.402,-2.402,-0.000,0.000,1327,1345,1348,1357,1005,996,706,1013,191
32.353350,1,1344,-3.615,-5.374,-1.539,-1.500,-4.000,0.062,-4.230,-4.230,-0.000,0.000,-2.747,-2.747,-0.000,0.000,-2.402,-2.402,-0.000,0.000,1335,1348,1345,1349,1005,996,706,1013,191
32.373490,1,1344,-3.615,-5.374,-1.539,-2.250,-5.562,1.062,-2.730,-2.730,-0.000,0.000,0.378,0.378,-0.000,0.000,-3.902,-3.902,-0.000,-0.000,1338,1351,1345,1343,1005,996,706,1013,191
32.383353,1,1344,-3.224,-5.374,-1.539,-1.562,-2.062,-0.312,-3.323,-3.323,-0.000,-0.000,-6.622,-6.622,-0.000,-0.000,-1.840,-1.840,-0.000,0.000,1333,1343,1350,1353,1007,996,706,1013,191
32.393271,1,1344,-3.615,-5.374,-1.539,1.312,5.125,-1.688,-9.855,-9.855,-0.000,-0.000,-20.997,-20.997,-0.000,-0.000,0.223,0.223,-0.000,0.000,1314,1333,1355,1375,1005,996,706,1013,191
32.614158,1,1050,-195.896,25.110,-37.445,2.062,-0.250,-0.062,-395.918,-395.918,-0.000,-0.000,50.720,50.720,0.000,0.000,-56.074,-56.074,-0.000,-0.000,1000,1552,1000,1339,21,1152,17,768,0
32.625347,1,1344,-3.615,-5.374,-1.539,0.375,-1.438,-0.062,-7.980,-7.980,-0.000,0.000,-7.872,-7.872,0.000,-0.000,-2.215,-2.215,-0.000,0.000,1326,1347,1347,1358,1005,996,706,1013,191
32.633027,1,1344,-3.615,-5.374,-1.539,-2.500,-6.812,0.375,-2.230,-2.230,-0.000,0.000,2.878,2.878,0.000,0.000,-2.871,-2.871,-0.000,-0.000,1342,1352,1342,1341,1005,996,706,1013,191
32.652931,1,1344,-3.615,-5.374,-1.539,-2.938,-6.312,0.938,-1.355,-1.355,-0.000,0.000,1.878,1.878,0.000,-0.000,-3.715,-3.715,-0.000,-0.000,1341,1351,1345,1340,1005,996,706,1013,191
32.664074,1,1344,-3.615,-5.374,-1.539,-1.750,-4.438,1.000,-3.730,-3.730,-0.000,-0.000,-1.872,-1.872,0.000,-0.000,-3.808,-3.808,-0.000,-0.000,1335,1350,1346,1346,1005,996,706,1013,191
32.672904,1,1344,-3.615,-5.374,-1.539,0.812,-7.312,0.875,-8.855,-8.855,-0.000,-0.000,3.878,3.878,0.000,0.000,-3.621,-3.621,-0.000,0.000,1336,1361,1335,1346,1005,996,706,1013,191
32.692890,1,1344,-3.615,-5.374,-1.539,-0.938,-6.250,1.500,-5.355,-5.355,-0.000,0.000,1.753,1.753,0.000,-0.000,-4.558,-4.558,-0.000,-0.000,1336,1356,1342,1343,1005,996,706,1013,191
32.702990,1,1344,-3.615,-5.374,-1.539,1.188,0.625,0.312,-9.605,-9.605,-0.000,-0.000,-11.997,-11.997,0.000,-0.000,-2.777,-2.777,-0.000,0.000,1320,1345,1350,1363,1005,996,706,1013,191
32.712929,1,1050,-195.701,25.110,-37.445,3.562,6.438,-0.062,-398.527,-398.527,-0.000,-0.000,37.345,37.345,0.000,0.000,-56.074,-56.074,-0.000,-0.000,1000,1541,1000,1355,22,1152,21,768,0
32.722822,1,1344,-3.615,-5.374,-1.539,2.000,9.938,-1.062,-11.230,-11.230,-0.000,0.000,-30.622,-30.622,0.000,-0.000,-0.715,-0.715,-0.000,0.000,1302,1326,1365,1386,1005,996,706,1013,191
32.732903,1,1344,-3.615,-5.374,-1.539,0.375,4.750,-1.500,-7.980,-7.980,-0.000,0.000,-20.247,-20.247,0.000,0.000,-0.058,-0.058,-0.000,0.000,1316,1332,1357,1373,1005,996,706,1013,191
32.743554,1,1344,-3.810,-5.374,-1.539,-0.688,1.688,0.688,-6.246,-6.246,-0.000,0.000,-14.122,-14.122,-0.000,0.000,-3.340,-3.340,-0.000,-0.000,1321,1340,1356,1361,1004,996,706,1013,191
32.752977,1,1344,-3.615,-5.374,-1.539,-3.438,-6.500,1.250,-0.355,-0.355,-0.000,0.000,2.253,2.253,-0.000,0.000,-4.183,-4.183,-0.000,-0.000,1342,1351,1346,1338,1005,996,706,1013,191
32.772908,1,1344,-3.615,-5.374,-1.539,-2.750,-4.188,0.688,-1.730,-1.730,-0.000,-0.000,-2.372,-2.372,-0.000,-0.000,-3.340,-3.340,-0.000,0.000,1337,1347,1348,1345,1005,996,706,1013,191
32.782860,1,1344,-3.615,-5.374,-1.539,0.875,-1.875,2.062,-8.980,-8.980,-0.000,-0.000,-6.997,-6.997,-0.000,-0.000,-5.402,-5.402,-0.000,-0.000,1323,1352,1348,1355,1005,996,706,1013,191
32.792743,1,1344,-3.615,-5.374,-1.539,1.875,-0.250,-0.062,-10.980,-10.980,-0.000,-0.000,-10.247,-10.247,-0.000,-0.000,-2.215,-2.215,-0.000,0.000,1321,1347,1346,1363,1005,996,706,1013,191
32.802668,1,1344,-3.615,-5.374,-1.539,2.250,2.812,-1.875,-11.730,-11.730,-0.000,-0.000,-16.372,-16.372,-0.000,-0.000,0.504,0.504,-0.000,0.000,1317,1339,1349,1373,1005,996,706,1013,191
32.812714,1,1344,-3.615,-5.374,-1.539,2.062,0.250,-0.750,-11.355,-11.355,-0.000,0.000,-11.247,-11.247,-0.000,0.000,-1.183,-1.183,-0.000,-0.000,1321,1346,1345,1366,1005,996,706,1013,191
32.822685,1,1344,-3.615,-5.374,-1.539,-1.500,-4.000,0.312,-4.230,-4.230,-0.000,0.000,-2.747,-2.747,-0.000,0.000,-2.777,-2.777,-0.000,-0.000,1335,1349,1346,1349,1005,996,706,1013,191
32.832688,1,1344,-3.615,-5.374,-1.539,-2.000,-4.562,1.125,-3.230,-3.230,-0.000,0.000,-1.622,-1.622,-0.000,0.000,-3.996,-3.996,-0.000,-0.000,1336,1350,1347,1345,1005,996,706,1013,191
32.855180,1,1344,-3.615,-5.374,-1.539,0.000,-3.062,0.938,-7.230,-7.230,-0.000,-0.000,-4.622,-4.622,-0.000,-0.000,-3.715,-3.715,-0.000,0.000,1329,1351,1346,1353,1005,996,706,1013,191
32.865280,1,1344,-3.615,-5.374,-1.539,1.188,0.625,0.875,-9.605,-9.605,-0.000,-0.000,-11.997,-11.997,-0.000,-0.000,-3.621,-3.621,-0.000,0.000,1319,1346,1350,1362,1005,996,706,1013,191
32.875303,1,1344,-3.615,-5.374,-1.539,0.750,2.562,-2.562,-8.730,-8.730,-0.000,0.000,-15.872,-15.872,-0.000,-0.000,1.535,1.535,-0.000,0.000,1321,1336,1350,1371,1005,996,706,1013,191
32.895182,1,1344,-3.615,-5.374,-1.539,0.438,4.375,-1.000,-8.105,-8.105,-0.000,0.000,-19.497,-19.497,-0.000,-0.000,-0.808,-0.808,-0.000,-0.000,1316,1334,1357,1371,1005,996,706,1013,191
32.905293,1,1344,-3.810,-5.374,-1.539,0.750,3.125,0.688,-9.121,-9.121,-0.000,-0.000,-16.997,-16.997,-0.000,0.000,-3.340,-3.340,-0.000,-0.000,1315,1340,1356,1367,1004,996,706,1013,191
32.915511,1,1050,-195.896,25.110,-37.445,-1.438,2.312,0.500,-388.918,-388.918,-0.000,-0.000,45.595,45.595,-0.000,0.000,-56.918,-56.918,-0.000,-0.000,1000,1541,1000,1336,21,1152,17,768,0
32.925760,1,1344,-3.615,-5.374,-1.539,0.938,0.312,0.688,-9.105,-9.105,-0.000,0.000,-11.372,-11.372,-0.000,-0.000,-3.340,-3.340,-0.000,0.000,1321,1345,1350,1362,1005,996,706,1013,191
32.935343,1,1344,-3.615,-5.374,-1.539,2.812,0.375,1.375,-12.855,-12.855,-0.000,-0.000,-11.497,-11.497,-0.000,-0.000,-4.371,-4.371,-0.000,-0.000,1316,1350,1347,1364,1005,996,706,1013,191
32.945401,1,1344,-3.615,-5.374,-1.539,1.938,-0.688,1.000,-11.105,-11.105,-0.000,0.000,-9.372,-9.372,-0.000,0.000,-3.808,-3.808,-0.000,0.000,1320,1350,1346,1361,1005,996,706,1013,191
32.955450,1,1344,-3.615,-5.374,-1.539,0.000,-0.500,-0.125,-7.230,-7.230,-0.000,0.000,-9.747,-9.747,-0.000,-0.000,-2.121,-2.121,-0.000,0.000,1325,1344,1349,1359,1005,996,706,1013,191
32.965268,1,1344,-3.615,-5.374,-1.539,-0.188,-2.250,0.875,-6.855,-6.855,-0.000,0.000,-6.247,-6.247,-0.000,0.000,-3.621,-3.621,-0.000,-0.000,1328,1349,1347,1354,1005,996,706,1013,191
32.975399,1,1344,-3.615,-5.374,-1.539,-0.562,2.312,0.562,-6.105,-6.105,-0.000,0.000,-15.372,-15.372,-0.000,-0.000,-3.152,-3.152,-0.000,0.000,1320,1338,1357,1363,1005,996,706,1013,191
32.985302,1,1344,-3.615,-5.374,-1.539,-0.562,0.000,-0.188,-6.105,-6.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.027,-2.027,-0.000,0.000,1326,1342,1351,1359,1005,996,706,1013,191
32.995531,1,1344,-3.615,-5.374,-1.539,-3.188,-6.188,-0.750,-0.855,-0.855,-0.000,0.000,1.628,1.628,-0.000,0.000,-1.183,-1.183,-0.000,0.000,1344,1348,1343,1342,1005,996,706,1013,191
33.005299,1,1344,-3.615,-5.374,-1.539,-3.375,-6.938,1.000,-0.480,-0.480,-0.000,0.000,3.128,3.128,-0.000,0.000,-3.808,-3.808,-0.000,-0.000,1343,1352,1345,1338,1005,996,706,1013,191
33.015286,1,1344,-3.615,-5.374,-1.539,-1.125,-2.375,0.938,-4.980,-4.980,-0.000,-0.000,-5.997,-5.997,-0.000,-0.000,-3.715,-3.715,-0.000,0.000,1330,1347,1349,1352,1005,996,706,1013,191
33.025014,1,1344,-3.224,-5.374,-1.539,2.000,3.125,-0.812,-10.448,-10.448,-0.000,-0.000,-16.997,-16.997,-0.000,-0.000,-1.090,-1.090,-0.000,0.000,1316,1339,1352,1371,1007,996,706,1013,191
33.035089,1,1344,-3.615,-5.374,-1.539,1.562,5.125,-1.625,-10.355,-10.355,-0.000,0.000,-20.997,-20.997,-0.000,-0.000,0.129,0.129,-0.000,0.000,1313,1334,1355,1376,1005,996,706,1013,191
33.045056,1,1344,-3.615,-5.374,-1.246,-0.500,3.500,-1.438,-6.230,-6.230,-0.000,0.000,-17.747,-17.747,-0.000,0.000,0.288,0.288,-0.000,0.000,1321,1333,1356,1369,1005,996,706,1015,191
33.055147,1,1344,-3.615,-5.374,-1.539,-1.500,2.000,0.625,-4.230,-4.230,-0.000,0.000,-14.747,-14.747,-0.000,0.000,-3.246,-3.246,-0.000,-0.000,1322,1337,1358,1360,1005,996,706,1013,191
33.065155,1,1344,-3.615,-5.374,-1.539,-1.312,-4.375,1.750,-4.605,-4.605,-0.000,-0.000,-1.997,-1.997,-0.000,0.000,-4.933,-4.933,-0.000,-0.000,1333,1352,1347,1346,1005,996,706,1013,191
33.075174,1,1344,-3.615,-5.374,-1.539,-2.688,-5.375,2.188,-1.855,-1.855,-0.000,0.000,0.003,0.003,-0.000,0.000,-5.590,-5.590,-0.000,-0.000,1337,1352,1348,1341,1005,996,706,1013,191
33.084878,1,1344,-3.615,-5.374,-1.539,-3.312,-4.688,1.875,-0.605,-0.605,-0.000,0.000,-1.372,-1.372,-0.000,-0.000,-5.121,-5.121,-0.000,0.000,1337,1349,1350,1341,1005,996,706,1013,191
33.094938,1,1344,-3.615,-5.374,-1.539,-1.375,-2.562,0.750,-4.480,-4.480,-0.000,-0.000,-5.622,-5.622,-0.000,-0.000,-3.433,-3.433,-0.000,0.000,1331,1347,1349,1351,1005,996,706,1013,191
33.104896,1,1344,-3.615,-5.374,-1.539,1.562,4.250,-0.625,-10.355,-10.355,-0.000,-0.000,-19.247,-19.247,-0.000,-0.000,-1.371,-1.371,-0.000,0.000,1313,1337,1355,1373,1005,996,706,1013,191
33.114970,1,1050,-195.896,25.110,-37.445,1.938,5.438,-2.500,-395.668,-395.668,-0.000,-0.000,39.345,39.345,-0.000,0.000,-52.418,-52.418,-0.000,-0.000,1000,1537,1000,1353,21,1152,17,768,0
33.124961,1,1344,-3.615,-5.374,-1.539,-0.812,5.188,-3.062,-5.605,-5.605,-0.000,0.000,-21.122,-21.122,-0.000,-0.000,2.285,2.285,-0.000,0.000,1320,1327,1358,1373,1005,996,706,1013,191
33.134994,1,1343,-3.615,-5.374,-1.539,-0.812,2.000,-0.125,-5.605,-5.605,-0.000,0.000,-14.747,-14.747,-0.000,0.000,-2.121,-2.121,-0.000,-0.000,1321,1336,1355,1362,1005,996,704,1013,191
33.144953,1,1344,-3.615,-5.374,-1.539,-0.500,-0.688,0.938,-6.230,-6.230,-0.000,-0.000,-9.372,-9.372,-0.000,0.000,-3.715,-3.715,-0.000,-0.000,1325,1345,1351,1356,1005,996,706,1013,191
33.154992,1,1344,-3.615,-5.374,-1.539,-0.625,0.000,-0.062,-5.980,-5.980,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-2.215,-2.215,-0.000,0.000,1325,1342,1351,1359,1005,996,706,1013,191
33.164758,1,1344,-3.615,-5.374,-1.539,0.250,1.125,0.688,-7.730,-7.730,-0.000,-0.000,-12.997,-12.997,-0.000,-0.000,-3.340,-3.340,-0.000,-0.000,1320,1342,1353,1362,1005,996,706,1013,191
33.174801,1,1344,-3.615,-5.374,-1.539,1.375,2.938,1.375,-9.980,-9.980,-0.000,-0.000,-16.622,-16.622,-0.000,-0.000,-4.371,-4.371,-0.000,-0.000,1313,1342,1355,1367,1005,996,706,1013,191
33.184906,1,1344,-3.615,-5.374,-1.539,1.688,5.438,0.375,-10.605,-10.605,-0.000,-0.000,-21.622,-21.622,-0.000,-0.000,-2.871,-2.871,-0.000,0.000,1309,1336,1358,1374,1005,996,706,1013,191
33.194989,1,1344,-3.615,-5.374,-1.539,1.250,3.562,-2.125,-9.730,-9.730,-0.000,0.000,-17.872,-17.872,-0.000,0.000,0.879,0.879,-0.000,0.000,1318,1335,1352,1373,1005,996,706,1013,191
33.204898,1,1344,-3.615,-5.374,-1.539,0.438,3.000,-1.562,-8.105,-8.105,-0.000,0.000,-16.747,-16.747,-0.000,0.000,0.035,0.035,-0.000,-0.000,1320,1336,1353,1369,1005,996,706,1013,191
33.214799,1,1344,-3.615,-5.374,-1.539,0.125,1.062,-0.750,-7.480,-7.480,-0.000,0.000,-12.872,-12.872,-0.000,0.000,-1.183,-1.183,-0.000,-0.000,1323,1340,1351,1364,1005,996,706,1013,191
33.224704,1,1344,-3.615,-5.374,-1.539,0.000,-1.812,0.062,-7.230,-7.230,-0.000,0.000,-7.122,-7.122,-0.000,0.000,-2.402,-2.402,-0.000,-0.000,1328,1347,1347,1356,1005,996,706,1013,191
33.234711,1,1344,-3.810,-5.374,-1.539,-0.438,-2.688,-0.750,-6.746,-6.746,-0.000,0.000,-5.372,-5.372,-0.000,0.000,-1.183,-1.183,-0.000,0.000,1331,1347,1344,1355,1004,996,706,1013,191
33.244634,1,1344,-3.615,-5.374,-1.539,0.875,-2.062,0.125,-8.980,-8.980,-0.000,-0.000,-6.622,-6.622,-0.000,-0.000,-2.496,-2.496,-0.000,-0.000,1326,1349,1345,1358,1005,996,706,1013,191
